customerId,averageAmount
CS8132,40.6
CS3926,72.7
CS5516,74.5625
CS8502,45.68421052631579
CS8060,41.15384615384615
CS7734,51.81818181818182
CS3737,74.06666666666666
CS7307,46.90909090909091
CS8020,37.09090909090909
CS4517,71.42857142857143
CS3569,72.52173913043478
CS5974,77.07692307692308
CS3475,72.44
CS3121,73.65217391304348
CS4013,77.57894736842105
CS5115,59.0
CS1864,73.77777777777777
CS5913,73.2
CS8278,44.0
CS2243,69.21428571428571
CS2957,65.84210526315789
CS5291,68.83333333333333
CS7982,46.708333333333336
CS2844,67.27272727272727
CS7200,46.5
CS2125,72.0
CS7788,38.1875
CS2896,76.875
CS5669,74.65
CS2629,69.0
CS3777,72.31818181818181
CS4092,67.72222222222223
CS3729,73.54545454545455
CS2732,75.66666666666667
CS6017,75.32142857142857
CS1870,61.333333333333336
CS1270,73.70370370370371
CS4407,64.95454545454545
CS7449,40.07142857142857
CS4182,64.73913043478261
CS5456,70.38888888888889
CS5585,61.18181818181818
CS4404,58.94444444444444
CS3688,74.5925925925926
CS4584,63.94444444444444
CS8353,54.6
CS8172,37.63636363636363
CS4573,71.94736842105263
CS8699,39.857142857142854
CS5636,65.38095238095238
CS1827,70.0
CS2675,83.0
CS5192,70.19047619047619
CS5737,69.2
CS1422,80.73333333333333
CS3341,64.66666666666667
CS4357,73.47619047619048
CS5073,75.66666666666667
CS7971,55.333333333333336
CS5044,70.33333333333333
CS5476,68.28571428571429
CS1399,70.46153846153847
CS2817,66.95238095238095
CS5205,69.70588235294117
CS1519,64.13333333333334
CS8886,42.5
CS1286,71.95238095238095
CS3003,71.3529411764706
CS3519,75.81818181818181
CS7783,57.27272727272727
CS3709,69.33333333333333
CS1473,67.8
CS6089,68.05
CS8518,46.2
CS1578,70.3125
CS3521,71.71428571428571
CS8645,43.25
CS8406,53.45454545454545
CS5527,75.20833333333333
CS5513,66.56
CS5280,69.05263157894737
CS7745,37.5625
CS4365,77.5
CS8205,46.1578947368421
CS4557,71.4
CS7211,39.38461538461539
CS2635,62.52173913043478
CS7409,47.3125
CS5954,78.58333333333333
CS5408,71.77777777777777
CS4783,68.84210526315789
CS4492,81.5
CS4947,75.81818181818181
CS1241,67.33333333333333
CS2598,69.11111111111111
CS1736,68.875
CS8606,42.76923076923077
CS8375,38.90909090909091
CS5929,73.05555555555556
CS3020,64.6086956521739
CS5339,75.47058823529412
CS4895,63.0
CS5226,71.82142857142857
CS1769,67.8
CS2158,72.5
CS2304,75.875
CS7491,54.5
CS4321,62.9375
CS4160,68.72727272727273
CS3303,64.15384615384616
CS6038,75.54545454545455
CS8724,61.833333333333336
CS4415,70.88888888888889
CS1556,79.3076923076923
CS4562,68.92857142857143
CS2441,65.78260869565217
CS3391,76.78947368421052
CS7687,39.30769230769231
CS5242,69.72727272727273
CS1462,67.33333333333333
CS1370,71.6923076923077
CS7964,51.2
CS4962,70.96
CS4761,68.25
CS4010,64.9090909090909
CS1805,66.96774193548387
CS3186,75.28571428571429
CS3871,66.76190476190476
CS3107,72.52941176470588
CS8290,45.30769230769231
CS6067,71.9375
CS4202,68.82352941176471
CS7712,37.75
CS5282,61.91304347826087
CS8954,40.45454545454545
CS8656,56.06666666666667
CS5835,63.68
CS4775,64.7
CS3550,70.15
CS4546,57.833333333333336
CS1439,72.5
CS3281,64.06666666666666
CS5935,71.0
CS7378,41.666666666666664
CS2581,76.78571428571429
CS5078,71.10526315789474
CS7538,45.9375
CS1538,68.63157894736842
CS5952,68.22222222222223
CS4931,77.44827586206897
CS1913,59.9375
CS2016,75.95238095238095
CS3229,64.96296296296296
CS2170,75.0
CS3830,72.66666666666667
CS5535,73.33333333333333
CS5350,70.38095238095238
CS3314,69.86666666666666
CS5427,70.15789473684211
CS5203,68.51851851851852
CS2974,72.0
CS7143,33.18181818181818
CS8982,38.1875
CS5100,69.34782608695652
CS1516,72.66666666666667
CS1793,60.88235294117647
CS2384,63.0
CS2254,63.38095238095238
CS2996,68.76
CS4070,69.32142857142857
CS5670,82.31818181818181
CS7870,46.61538461538461
CS1943,72.95
CS8943,51.55555555555556
CS4506,67.66666666666667
CS3622,73.33333333333333
CS2884,66.61904761904762
CS5473,73.3125
CS1264,79.91666666666667
CS4815,72.16
CS7676,38.714285714285715
CS2103,74.6470588235294
CS7182,41.77777777777778
CS4595,72.42105263157895
CS1954,73.76190476190476
CS2721,74.8695652173913
CS1679,70.57142857142857
CS8600,48.0
CS4642,70.27272727272727
CS1901,73.63636363636364
CS8446,44.5
CS8143,44.5
CS8428,51.5
CS4389,70.14814814814815
CS2242,72.70588235294117
CS8707,54.22222222222222
CS5033,76.68181818181819
CS3147,71.23529411764706
CS3040,74.47058823529412
CS3882,74.47368421052632
CS3547,72.9047619047619
CS3363,68.26086956521739
CS5969,76.04166666666667
CS4193,68.91666666666667
CS2265,60.666666666666664
CS5498,73.41379310344827
CS1124,62.611111111111114
CS5748,67.38095238095238
CS7671,46.0
CS1887,79.26315789473684
CS7903,49.94444444444444
CS5006,68.79166666666667
CS2481,60.4
CS7518,46.6875
CS7744,52.888888888888886
CS5297,66.75
CS8155,39.833333333333336
CS8208,45.78947368421053
CS2744,65.22222222222223
CS2557,74.5625
CS7367,47.625
CS2041,65.05
CS8667,51.166666666666664
CS4742,65.0
CS3201,77.46153846153847
CS7154,33.0625
CS7549,41.6
CS2354,73.1304347826087
CS6109,63.0
CS7496,43.166666666666664
CS7460,48.916666666666664
CS3482,71.05882352941177
CS8049,53.92307692307692
CS3025,73.84615384615384
CS8374,37.25
CS1208,66.66666666666667
CS7749,47.733333333333334
CS5875,66.11111111111111
CS6072,71.73333333333333
CS1210,73.61904761904762
CS1923,71.0
CS7813,41.588235294117645
CS3357,67.36363636363636
CS8432,42.4
CS1639,70.3913043478261
CS8662,49.3125
CS2394,76.55555555555556
CS1375,68.52941176470588
CS3963,70.82608695652173
CS8684,46.1
CS2851,73.26315789473684
CS6049,67.38888888888889
CS5828,73.3
CS7733,35.625
CS2401,67.33333333333333
CS5493,67.125
CS2422,71.75
CS5541,70.57894736842105
CS8735,41.06666666666667
CS1624,73.28
CS1258,66.27272727272727
CS7918,31.0
CS1786,71.54838709677419
CS2462,71.55
CS1353,74.10526315789474
CS1185,66.70370370370371
CS3986,69.55555555555556
CS5170,66.45
CS4958,58.0
CS2895,62.095238095238095
CS3931,64.8
CS4235,61.94117647058823
CS2586,66.3125
CS4021,76.5
CS5580,70.95833333333333
CS7954,49.57142857142857
CS1328,69.53333333333333
CS1898,77.36842105263158
CS2470,81.06666666666666
CS4341,67.5
CS7318,42.5
CS2062,61.15384615384615
CS3915,67.11111111111111
CS5167,67.625
CS8808,40.9375
CS5755,70.14285714285714
CS5130,66.64
CS7542,41.4
CS2030,66.96
CS2314,61.375
CS4429,67.8
CS5357,64.11764705882354
CS2570,75.4
CS3662,74.82608695652173
CS8334,41.25
CS3202,74.52380952380952
CS8186,35.111111111111114
CS4696,60.53333333333333
CS5245,73.25
CS8403,53.77777777777778
CS3546,70.625
CS2809,66.41666666666667
CS3402,69.22222222222223
CS2237,72.38461538461539
CS2924,69.47619047619048
CS8744,48.81818181818182
CS8038,50.4
CS2008,68.66666666666667
CS5620,71.28
CS8443,41.8
CS4373,73.75
CS3262,70.68181818181819
CS5868,72.90322580645162
CS6061,83.18181818181819
CS2427,74.8
CS8161,54.714285714285715
CS3557,78.0
CS1339,73.04347826086956
CS8636,48.4
CS4685,70.25
CS7404,46.40909090909091
CS1924,70.96
CS7132,45.166666666666664
CS7608,45.2
CS7824,41.2
CS5279,75.92307692307692
CS3997,69.63157894736842
CS3673,81.41666666666667
CS7193,56.5
CS4158,75.52380952380952
CS7727,42.6875
CS8869,45.07142857142857
CS2169,78.25
CS1567,77.10526315789474
CS5256,71.55
CS2325,67.88888888888889
CS5958,69.53333333333333
CS8533,47.4
CS5842,74.6923076923077
CS4872,67.04545454545455
CS3168,68.71428571428571
CS5471,64.85714285714286
CS2945,73.5
CS4277,67.63636363636364
CS5468,73.21739130434783
CS7174,51.25
CS4898,66.61538461538461
CS1314,68.53846153846153
CS1369,69.84
CS1702,60.470588235294116
CS4772,60.31578947368421
CS5798,61.52173913043478
CS4936,66.76
CS7553,34.083333333333336
CS4000,68.45
CS3968,72.26086956521739
CS2546,66.16666666666667
CS4900,62.8235294117647
CS5107,71.21428571428571
CS3031,70.35
CS2191,66.63636363636364
CS7755,50.76923076923077
CS5322,73.0
CS8836,40.76923076923077
CS2259,73.23529411764706
CS1252,78.38888888888889
CS8521,42.30769230769231
CS2194,75.125
CS3197,73.5
CS6008,66.5
CS1684,68.94444444444444
CS8289,44.54545454545455
CS1591,63.55555555555556
CS7922,55.416666666666664
CS5017,69.72222222222223
CS8594,47.6875
CS8369,44.333333333333336
CS5963,72.58823529411765
CS2365,66.26666666666667
CS1741,66.52631578947368
CS6094,63.95238095238095
CS8740,41.42857142857143
CS2694,66.78947368421052
CS7579,39.625
CS4911,71.26666666666667
CS3036,69.0
CS2963,69.3125
CS7969,42.42857142857143
CS1580,70.57575757575758
CS2492,71.23529411764706
CS4213,63.391304347826086
CS2309,66.9090909090909
CS1551,72.22222222222223
CS7697,52.5
CS2419,76.18181818181819
CS8569,42.0625
CS3449,65.5
CS8723,48.64705882352941
CS2109,70.61538461538461
CS8544,53.0
CS7564,49.333333333333336
CS1236,75.81818181818181
CS5445,66.83333333333333
CS8183,33.888888888888886
CS2052,73.9090909090909
CS3163,77.83870967741936
CS2840,71.51724137931035
CS8609,31.5
CS7471,53.714285714285715
CS2260,62.55555555555556
CS7777,46.77777777777778
CS1393,75.63157894736842
CS3352,74.375
CS7250,40.05555555555556
CS7764,44.0
CS5333,76.375
CS5487,68.68181818181819
CS3404,73.57142857142857
CS8996,44.76923076923077
CS4437,60.8125
CS2986,68.8
CS8796,39.76923076923077
CS7165,48.714285714285715
CS3614,66.4
CS1831,67.65384615384616
CS2984,67.41379310344827
CS8933,44.875
CS7290,50.285714285714285
CS2762,62.916666666666664
CS5059,74.3
CS2668,75.10526315789474
CS5452,73.52631578947368
CS1540,63.10526315789474
CS5422,71.70588235294117
CS2506,75.25
CS3694,72.47368421052632
CS3860,78.71428571428571
CS5546,77.46666666666667
CS1440,71.68181818181819
CS6078,61.578947368421055
CS3380,74.26666666666667
CS2973,69.3157894736842
CS4513,76.94117647058823
CS4378,74.72222222222223
CS2231,77.16666666666667
CS8819,48.76923076923077
CS3654,85.63157894736842
CS8971,40.72727272727273
CS5998,74.9090909090909
CS4865,74.65384615384616
CS2189,72.0952380952381
CS7665,44.2
CS4003,64.76190476190476
CS4886,70.55
CS4953,65.76190476190476
CS3565,67.38461538461539
CS2090,72.23076923076923
CS2232,56.5
CS7131,42.09090909090909
CS8420,43.6
CS5048,66.54545454545455
CS2114,65.625
CS5328,72.93333333333334
CS1704,67.45454545454545
CS5372,71.70833333333333
CS8301,39.44444444444444
CS2679,68.48275862068965
CS7503,45.13333333333333
CS8121,48.833333333333336
CS5599,67.78947368421052
CS8882,35.125
CS1935,72.23809523809524
CS2211,75.81818181818181
CS2935,66.0952380952381
CS4112,74.0
CS8482,42.61904761904762
CS2430,65.03703703703704
CS7437,54.1
CS2412,67.75
CS4524,66.21739130434783
CS1961,73.46666666666667
CS4837,71.85
CS5028,72.34482758620689
CS6055,69.68181818181819
CS8932,41.642857142857146
CS2389,80.65
CS5430,72.05882352941177
CS5918,67.66666666666667
CS7914,47.81818181818182
CS4488,69.14285714285714
CS4430,68.125
CS4753,63.63157894736842
CS1195,68.9
CS7701,43.125
CS4418,74.52380952380952
CS3325,62.8421052631579
CS4664,74.58823529411765
CS7829,47.083333333333336
CS1347,66.66666666666667
CS7835,41.46666666666667
CS1674,64.0
CS1695,67.9375
CS5317,74.86666666666666
CS7311,46.77777777777778
CS7794,35.666666666666664
CS7690,46.625
CS2639,69.11538461538461
CS1527,62.473684210526315
CS7513,41.46666666666667
CS8320,39.42857142857143
CS8893,40.65
CS2141,63.529411764705884
CS2348,63.92
CS2686,63.59090909090909
CS1364,69.03703703703704
CS3063,65.64285714285714
CS5524,78.55555555555556
CS3453,69.04
CS5349,77.29411764705883
CS1168,65.42857142857143
CS5311,68.36842105263158
CS7120,46.111111111111114
CS4126,67.3076923076923
CS8110,53.22222222222222
CS1152,72.85
CS8847,45.642857142857146
CS4099,70.94736842105263
CS2979,69.9
CS5719,64.75
CS7222,43.0
CS7841,41.2
CS8510,45.0
CS2429,72.64
CS4826,71.28571428571429
CS8759,51.27272727272727
CS5216,61.0
CS8959,35.61538461538461
CS8460,38.0
CS2509,75.46153846153847
CS5647,73.29411764705883
CS5037,76.6
CS8379,42.72727272727273
CS3904,71.0
CS8487,46.25
CS1972,74.0909090909091
CS1632,69.82352941176471
CS4295,72.36363636363636
CS7568,42.75
CS5434,71.6875
CS2480,68.21052631578948
CS5419,68.45833333333333
CS4530,77.73684210526316
CS2646,59.94117647058823
CS8558,43.214285714285715
CS7993,38.63636363636363
CS5556,65.1
CS5594,66.84
CS7502,45.166666666666664
CS8993,40.9
CS4317,67.57894736842105
CS2822,75.4
CS8150,42.916666666666664
CS4054,62.629629629629626
CS7415,39.5625
CS7198,51.15384615384615
CS2253,74.23529411764706
CS2669,65.1
CS2913,70.95238095238095
CS2174,75.43478260869566
CS7756,58.36363636363637
CS4846,68.70370370370371
CS2079,68.52173913043478
CS1998,71.16
CS2136,66.23076923076923
CS7738,33.61538461538461
CS4339,69.55172413793103
CS3421,67.375
CS2978,73.5
CS8647,40.857142857142854
CS4024,76.0
CS8166,45.07142857142857
CS1401,67.43333333333334
CS5658,73.6842105263158
CS2874,66.42857142857143
CS1907,71.15
CS4392,68.6923076923077
CS1820,75.92
CS1451,77.95454545454545
CS4426,66.14285714285714
CS7619,34.714285714285715
CS8358,36.4
CS2534,73.21052631578948
CS4830,69.61111111111111
CS2791,72.6842105263158
CS3647,64.36842105263158
CS2452,64.55
CS7772,45.54545454545455
CS4711,66.8695652173913
CS4502,70.0
CS2069,66.52380952380952
CS4731,62.76470588235294
CS8950,49.375
CS1141,71.12
CS4535,68.4375
CS5976,67.625
CS4991,76.2
CS5924,65.0
CS7799,43.90909090909091
CS2930,75.1923076923077
CS7187,53.88235294117647
CS4942,78.10526315789474
CS5782,66.76190476190476
CS6105,66.36
CS3486,71.6875
CS1950,80.56521739130434
CS3318,75.63157894736842
CS1325,67.16666666666667
CS1883,74.46666666666667
CS2468,75.68
CS3226,69.58823529411765
CS1782,69.05882352941177
CS7514,48.4
CS8380,56.142857142857146
CS1219,68.9047619047619
CS7740,42.10526315789474
CS3651,71.38888888888889
CS8511,53.45454545454545
CS4136,67.54166666666667
CS1752,75.27272727272727
CS1714,78.0
CS4700,65.27777777777777
CS7488,47.75
CS2120,63.2
CS4314,81.5
CS3527,60.64705882352941
CS4636,68.8125
CS7300,48.69230769230769
CS2867,69.71428571428571
CS3633,74.29411764705883
CS3432,68.25
CS4794,73.26086956521739
CS1412,72.68181818181819
CS2248,68.25
CS7426,51.266666666666666
CS3770,68.35714285714286
CS2758,63.8
CS2200,70.0
CS5129,65.29166666666667
CS1987,71.66666666666667
CS4261,64.75
CS5704,69.66666666666667
CS2877,69.875
CS2773,67.0
CS2568,67.89285714285714
CS8712,42.75
CS4101,67.45
CS7660,51.0
CS5639,73.69565217391305
CS7857,45.27272727272727
CS3606,71.875
CS5286,72.375
CS3273,66.11111111111111
CS4384,71.9047619047619
CS2066,65.0
CS1336,70.66666666666667
CS7976,46.25
CS1790,68.94444444444444
CS7610,39.583333333333336
CS1894,69.33333333333333
CS5664,64.61904761904762
CS2748,66.82608695652173
CS6023,70.29166666666667
CS1501,75.57692307692308
CS5163,72.75
CS1230,70.75
CS1382,73.8
CS3423,68.52941176470588
CS1205,64.88235294117646
CS8572,49.0
CS1725,65.85185185185185
CS1663,64.65217391304348
CS3346,79.44444444444444
CS7185,39.27777777777778
CS8111,39.8
CS8681,46.857142857142854
CS3006,72.16666666666667
CS8985,41.833333333333336
CS5253,68.41176470588235
CS8944,39.6
CS7283,49.25
CS4599,68.25
CS8476,42.285714285714285
CS5293,71.55
CS3863,72.30434782608695
CS4231,77.28571428571429
CS4714,67.3125
CS2968,68.70833333333333
CS4306,63.111111111111114
CS3469,68.9090909090909
CS2833,72.16666666666667
CS5538,65.05882352941177
CS5368,67.41666666666667
CS4876,64.8695652173913
CS5234,72.13333333333334
CS5482,76.43478260869566
CS5831,67.1875
CS4250,77.58333333333333
CS4647,72.4074074074074
CS2045,73.0
CS1135,63.35
CS8651,36.0
CS7868,40.5
CS5602,67.88
CS4786,73.41176470588235
CS7987,43.06666666666667
CS7621,51.10526315789474
CS5174,64.64
CS5095,71.15
CS3381,70.14285714285714
CS2683,66.6
CS1246,71.55
CS2795,73.13636363636364
CS8498,42.285714285714285
CS4444,58.388888888888886
CS8670,41.714285714285715
CS7448,54.42857142857143
CS7653,45.46666666666667
CS5881,75.875
CS8909,50.09090909090909
CS1968,64.95454545454545
CS5213,71.0
CS4737,69.5
CS1310,73.53333333333333
CS8870,54.0
CS1138,77.625
CS3508,72.65
CS3593,71.69565217391305
CS4256,69.8125
CS2941,82.84615384615384
CS3835,73.22222222222223
CS7463,39.1578947368421
CS8934,49.3
CS8622,50.733333333333334
CS7958,43.5
CS1365,64.47368421052632
CS2423,66.65
CS7642,40.92857142857143
CS3211,67.36363636363636
CS3057,71.07692307692308
CS4658,70.69565217391305
CS3259,72.78260869565217
CS3297,65.26666666666667
CS4123,63.0
CS8109,42.3125
CS5437,64.83333333333333
CS7136,44.2
CS8284,50.142857142857146
CS7170,41.54545454545455
CS7604,46.470588235294116
CS8863,37.266666666666666
CS7299,49.0
CS4154,67.45833333333333
CS8590,41.0
CS2608,62.0625
CS4004,73.17391304347827
CS8659,43.166666666666664
CS5841,66.52631578947368
CS5816,78.9090909090909
CS8031,45.3125
CS5223,76.29629629629629
CS7780,47.3
CS7229,53.166666666666664
CS5676,62.42857142857143
CS4807,62.45
CS4954,68.2
CS7711,35.92307692307692
CS5263,70.04761904761905
CS8644,50.125
CS7535,55.0
CS2636,72.75
CS5653,76.11111111111111
CS5707,72.6
CS7846,44.0
CS6090,75.19047619047619
CS5567,66.95238095238095
CS4723,71.125
CS7259,53.23076923076923
CS1703,59.333333333333336
CS1281,74.56521739130434
CS3640,65.70588235294117
CS8016,48.05555555555556
CS8926,50.81818181818182
CS2811,65.29411764705883
CS5777,78.36363636363636
CS3505,70.73913043478261
CS7965,48.09090909090909
CS3937,71.8125
CS8525,48.4
CS8692,51.2
CS4625,68.75
CS3301,66.72
CS7932,43.8
CS2407,69.28
CS3658,64.14814814814815
CS2131,73.75
CS7915,46.4
CS2455,63.333333333333336
CS4421,78.30434782608695
CS8718,47.25
CS7679,47.388888888888886
CS3240,63.5
CS7356,38.5
CS2716,83.4375
CS6050,79.45454545454545
CS4139,67.70967741935483
CS1146,69.8125
CS5628,68.3125
CS6084,71.21428571428571
CS2378,67.2
CS1433,73.4
CS2519,77.36
CS4166,65.5625
CS8235,51.84615384615385
CS2967,67.85714285714286
CS7163,48.09090909090909
CS7408,49.90909090909091
CS8056,34.13333333333333
CS8966,40.0
CS4027,69.85714285714286
CS2940,63.523809523809526
CS3286,63.888888888888886
CS5801,67.33333333333333
CS2142,75.34782608695652
CS5162,73.0
CS6011,64.3125
CS5987,69.2
CS8464,43.53846153846154
CS5248,60.85
CS5122,65.78260869565217
CS4453,72.94736842105263
CS8975,37.92307692307692
CS4343,65.76470588235294
CS5055,71.47826086956522
CS1748,68.0909090909091
CS1641,72.47058823529412
CS3756,66.89473684210526
CS7248,35.81818181818182
CS5982,66.82352941176471
CS4620,75.66666666666667
CS7798,36.583333333333336
CS2496,68.3913043478261
CS3329,64.66666666666667
CS7931,39.1
CS7186,49.666666666666664
CS8678,43.666666666666664
CS5770,74.94444444444444
CS7546,48.11764705882353
CS7609,50.3125
CS1658,69.45
CS2621,66.95652173913044
CS2264,77.47619047619048
CS3643,64.05555555555556
CS2056,68.56521739130434
CS8921,47.72727272727273
CS3167,74.72222222222223
CS6101,69.19047619047619
CS1407,68.42857142857143
CS8591,44.27272727272727
CS5483,71.0
CS4155,68.76470588235294
CS3296,65.0
CS5502,70.46153846153847
CS4797,75.0952380952381
CS6034,66.4
CS3396,64.82352941176471
CS8251,40.5
CS3840,62.32
CS3443,69.5625
CS4469,69.26666666666667
CS2203,63.5
CS8937,53.76923076923077
CS7390,46.07692307692308
CS7910,47.09090909090909
CS1735,68.0
CS5376,63.36
CS4104,68.52380952380952
CS2578,68.04
CS7760,38.69230769230769
CS3435,65.0625
CS2545,76.16666666666667
CS2585,70.66666666666667
CS5896,59.666666666666664
CS4660,76.57575757575758
CS1939,68.26315789473684
CS2283,70.54545454545455
CS7942,38.857142857142854
CS2912,68.05
CS7315,43.0
CS8611,36.083333333333336
CS1303,74.27272727272727
CS7383,31.41176470588235
CS4873,80.71428571428571
CS7355,49.642857142857146
CS7852,46.888888888888886
CS3588,72.6
CS8961,43.4
CS1199,67.2
CS5553,80.94117647058823
CS4987,68.625
CS2556,77.05263157894737
CS2416,67.65
CS1965,69.52941176470588
CS4528,78.57142857142857
CS5003,75.4375
CS8424,42.92307692307692
CS3464,66.05
CS2276,76.5
CS1163,71.66666666666667
CS7288,40.4
CS7175,45.09090909090909
CS4297,68.9
CS7294,46.869565217391305
CS2329,72.9047619047619
CS5682,70.15
CS3448,78.0952380952381
CS3129,70.14814814814815
CS8165,48.8
CS2479,74.7
CS8211,40.0
CS3701,81.0
CS1297,63.75
CS8825,43.666666666666664
CS7863,37.0
CS7121,49.05882352941177
CS2456,71.70588235294117
CS1239,70.0909090909091
CS7773,44.388888888888886
CS7169,47.1
CS4171,61.526315789473685
CS3969,65.81818181818181
CS5902,70.92307692307692
CS2642,69.41176470588235
CS4980,71.0909090909091
CS3577,69.4
CS4539,70.57894736842105
CS3857,64.57894736842105
CS8633,36.083333333333336
CS3374,66.38888888888889
CS4242,62.36363636363637
CS7523,50.0
CS1636,70.89473684210526
CS7524,38.875
CS8514,43.285714285714285
CS5398,71.11111111111111
CS5490,62.56
CS5148,66.38461538461539
CS8803,45.76923076923077
CS1976,74.0
CS8042,42.1875
CS7427,47.0
CS8915,52.11764705882353
CS5137,72.80952380952381
CS2705,74.58823529411765
CS7943,48.733333333333334
CS2603,70.94117647058823
CS7891,31.333333333333332
CS2997,71.57142857142857
CS4185,67.38461538461539
CS3017,74.94736842105263
CS1513,65.63636363636364
CS3669,73.93333333333334
CS8273,51.266666666666666
CS7997,47.785714285714285
CS4081,68.6
CS1681,69.85714285714286
CS7164,45.26315789473684
CS3734,67.75
CS3497,81.81818181818181
CS8154,32.166666666666664
CS1842,74.66666666666667
CS4939,72.0
CS3561,70.25
CS8955,39.0
CS2710,74.31818181818181
CS8122,37.411764705882355
CS5021,67.05
CS7830,50.75
CS8216,49.8
CS1444,76.34782608695652
CS1292,72.61111111111111
CS5960,66.44444444444444
CS3426,67.71428571428571
CS7419,46.44444444444444
CS5050,79.73684210526316
CS2523,67.6470588235294
CS3722,69.3076923076923
CS5588,72.375
CS2297,76.15789473684211
CS4442,73.0
CS7114,46.06666666666667
CS3602,78.3
CS5010,70.75
CS8785,40.05555555555556
CS2697,66.25
CS1321,79.42857142857143
CS4455,73.4
CS5870,70.18181818181819
CS5448,70.96428571428571
CS5067,68.77777777777777
CS2217,75.88235294117646
CS1903,73.04
CS2784,72.91666666666667
CS7438,52.333333333333336
CS2614,65.55555555555556
CS4196,63.34782608695652
CS8099,45.61538461538461
CS7459,40.53333333333333
CS5907,64.18518518518519
CS8193,54.44444444444444
CS4842,65.95
CS2130,71.26923076923077
CS1994,69.6875
CS4729,67.3125
CS2038,72.52380952380952
CS8246,37.5
CS8262,33.90909090909091
CS4834,77.92857142857143
CS8555,45.6
CS7615,48.1
CS2049,65.77272727272727
CS2184,62.95
CS8227,44.76923076923077
CS7319,43.857142857142854
CS8001,49.0
CS3282,72.88235294117646
CS2934,72.17647058823529
CS2075,66.76470588235294
CS1359,71.5625
CS7266,32.888888888888886
CS4216,61.9
CS4569,63.421052631578945
CS3337,63.16
CS5603,76.9090909090909
CS5400,65.94444444444444
CS5830,69.73913043478261
CS4335,66.0
CS8256,46.3
CS4875,80.25
CS2657,78.82758620689656
CS4381,71.84615384615384
CS3948,77.07142857142857
CS2626,77.16666666666667
CS7484,43.2
CS3852,59.5
CS3571,67.15789473684211
CS5336,66.76470588235294
CS7192,42.916666666666664
CS2294,73.4090909090909
CS4883,67.46666666666667
CS2524,72.75
CS2863,68.64
CS5725,63.0
CS7657,44.38461538461539
CS8413,43.4
CS7365,47.2
CS3158,72.29411764705883
CS2117,67.33333333333333
CS5575,58.916666666666664
CS3323,67.3529411764706
CS1810,72.8125
CS5606,77.14285714285714
CS3349,74.15
CS4432,69.86666666666666
CS7396,41.8125
CS1764,72.33333333333333
CS5178,66.04761904761905
CS7304,43.0
CS7271,39.5
CS3637,70.08
CS4998,69.3529411764706
CS4823,70.68181818181819
CS8222,44.4
CS8580,48.23076923076923
CS6066,70.8076923076923
CS1545,69.10714285714286
CS4318,66.94444444444444
CS7575,44.63157894736842
